date,Sent_Count,favorites,Count,sentcount1day,favcount1day,econcount1day,job_change1day,growthgap1day,change1day
2018-08-15,28,2637,17,7.0,2926.0,18.0,149.0,-1.4,0.010454963235294077
2018-08-16,13,2653,13,28.0,2637.0,17.0,149.0,-1.4,-0.008101323596531193
2018-08-17,15,1889,24,13.0,2653.0,13.0,149.0,-1.4,0.0035497538073972546
2018-08-20,50,1248,16,15.0,1889.0,24.0,149.0,-1.4,0.006620248830042213
2018-08-21,19,1051,4,50.0,1248.0,16.0,149.0,-1.4,0.00101809954751119
2018-08-22,38,1434,14,19.0,1051.0,4.0,149.0,-1.4,0.009470124013528787
2018-08-23,41,1560,11,38.0,1434.0,14.0,149.0,-1.4,0.0024581005586592052
2018-08-24,43,1654,4,41.0,1560.0,11.0,149.0,-1.4,-0.003120472528697216
2018-08-27,75,1947,9,43.0,1654.0,4.0,149.0,-1.4,0.0011152001784319652
2018-08-28,58,5621,8,75.0,1947.0,9.0,149.0,-1.4,-0.0027753108348134987
2018-08-29,43,1602,7,58.0,5621.0,8.0,149.0,-1.4,-0.002886002886002943
2018-08-30,33,2578,16,43.0,1602.0,7.0,149.0,-1.5,0.0005557408024896872
2018-08-31,23,1730,11,33.0,2578.0,16.0,149.0,-1.5,-0.0008901746967842248
2018-09-04,10,1732,4,23.0,1730.0,11.0,149.0,-1.5,0.0069126992975806064
2018-09-05,32,4649,16,10.0,1732.0,4.0,149.0,-1.5,-0.0032143648858345385
2018-09-06,-4,6823,24,32.0,4649.0,16.0,149.0,-1.5,0.0
2018-09-07,31,1626,20,-4.0,6823.0,24.0,149.0,-1.5,-0.00933229641150987
2018-09-10,0,1739,11,31.0,1626.0,20.0,229.0,-1.5,-0.001010554682236733
2018-09-11,38,1914,12,0.0,1739.0,11.0,229.0,-1.5,-0.00346833743566796
2018-09-12,55,2684,25,38.0,1914.0,12.0,229.0,-1.5,0.0017989655947829614
2018-09-13,16,1299,14,55.0,2684.0,25.0,229.0,-1.5,-0.0022466861379465608
2018-09-14,29,3249,10,16.0,1299.0,14.0,229.0,-1.5,-0.004928867480676574
2018-09-17,0,1530,14,29.0,3249.0,10.0,229.0,-1.5,0.005506855473139974
2018-09-18,57,2223,10,0.0,1530.0,14.0,229.0,-1.5,-0.011065161506650215
2018-09-19,53,2163,5,57.0,2223.0,10.0,229.0,-1.5,0.0006766662907409753
2018-09-20,82,3034,22,53.0,2163.0,5.0,229.0,-1.5,-0.007318171582976711
2018-09-21,32,4905,26,82.0,3034.0,22.0,229.0,-1.5,0.004972313255735246
2018-09-24,-12,2211,9,32.0,4905.0,26.0,229.0,-1.5,-0.0066269796697742715
2018-09-25,15,1967,16,-12.0,2211.0,9.0,229.0,-1.5,-0.006558860115345612
2018-09-26,21,2984,11,15.0,1967.0,16.0,229.0,-1.5,-0.0009092975676289873
2018-09-27,42,5061,26,21.0,2984.0,11.0,229.0,-1.5,-0.01070493110124129
2018-09-28,-28,1751,19,42.0,5061.0,26.0,229.0,-1.4,-0.0010346016783537096
2018-10-01,29,145,8,-28.0,1751.0,19.0,229.0,-1.4,0.006228373702422053
2018-10-02,10,153,13,29.0,145.0,8.0,229.0,-1.4,-0.019285632774164074
2018-10-03,64,138,21,10.0,153.0,13.0,229.0,-1.4,-0.010590015128593163
2018-10-04,34,128,15,64.0,138.0,21.0,229.0,-1.4,0.004920913884007051
2018-10-05,-16,134,13,34.0,128.0,15.0,229.0,-1.4,-0.009582797709477541
2018-10-08,53,100,21,-16.0,134.0,13.0,105.0,-1.4,-0.011557966741361057
2018-10-09,19,119,10,53.0,100.0,21.0,105.0,-1.4,0.0014350633819659212
2018-10-10,-16,176,8,19.0,119.0,10.0,105.0,-1.4,-0.002390057361376707
2018-10-11,-17,175,33,-16.0,176.0,8.0,105.0,-1.4,-0.02556102244089758
2018-10-12,17,116,7,-17.0,175.0,33.0,105.0,-1.4,-0.01646650984276338
2018-10-15,56,95,26,17.0,116.0,7.0,105.0,-1.4,-0.015273811002111063
2018-10-16,40,107,13,56.0,95.0,26.0,105.0,-1.4,0.00568038374147946
2018-10-17,29,92,21,40.0,107.0,13.0,105.0,-1.4,0.02006730649383023
2018-10-18,6,81,9,29.0,92.0,21.0,105.0,-1.4,-0.003304773561811457
2018-10-19,6,87,13,6.0,81.0,9.0,105.0,-1.4,-0.014921691947219238
2018-10-22,-10,85,7,6.0,87.0,13.0,105.0,-1.4,-0.010260260260260352
2018-10-23,59,118,16,-10.0,85.0,7.0,105.0,-1.4,-0.004032766225582775
2018-10-24,97,190,40,59.0,118.0,16.0,105.0,-1.4,0.004612427930813574
2018-10-25,-25,154,16,97.0,190.0,40.0,105.0,-1.4,-0.03532262178015807
2018-10-26,3,101,12,-25.0,154.0,16.0,105.0,-1.4,0.017372992892866455
2018-10-29,-12,163,15,3.0,101.0,12.0,105.0,-1.4,0.0006534239414531778
2018-10-30,30,105,11,-12.0,163.0,15.0,105.0,-1.4,-0.014329976762199841
2018-10-31,-6,97,9,30.0,105.0,11.0,105.0,-1.4,0.022516036130383544
2018-11-01,23,91,2,-6.0,97.0,9.0,105.0,-1.4,-0.010773130544993771
2018-11-02,-9,70,10,23.0,91.0,2.0,105.0,-1.4,0.013374092472296486
2018-11-05,46,55,3,-9.0,70.0,10.0,212.0,-1.4,0.0013763763763763694
2018-11-06,13,71,3,46.0,55.0,3.0,212.0,-1.4,-0.0003743448964312595
2018-11-07,54,97,10,13.0,71.0,3.0,212.0,-1.4,0.005491762356465273
2018-11-08,28,89,5,54.0,97.0,10.0,212.0,-1.4,0.0069144338807260435
2018-11-09,-20,80,11,28.0,89.0,5.0,212.0,-1.4,0.00012289541600087137
2018-11-12,7,88,12,-20.0,80.0,11.0,212.0,-1.4,-0.011862103052020364
2018-11-13,-14,91,13,7.0,88.0,12.0,212.0,-1.4,-0.018009004502251097
2018-11-14,-1,80,9,-14.0,91.0,13.0,212.0,-1.4,-0.005205688166582158
2018-11-15,-1,96,10,-1.0,80.0,9.0,212.0,-1.4,-0.014936708860759582
2018-11-16,8,100,11,-1.0,96.0,10.0,212.0,-1.4,0.01873143004779748
2018-11-19,-21,84,4,8.0,100.0,11.0,212.0,-1.4,0.01021580896437233
2018-11-20,7,97,9,-21.0,84.0,4.0,212.0,-1.4,-0.014191586416624487
2018-11-21,-4,66,5,7.0,97.0,9.0,212.0,-1.4,-0.008447043534762905
2018-11-23,4,54,7,-4.0,66.0,5.0,212.0,-1.4,0.0066597022721337825
2018-11-26,52,55,12,4.0,54.0,7.0,212.0,-1.4,0.007713426591711379
2018-11-27,15,49,16,52.0,55.0,12.0,212.0,-1.4,0.000643169539490756
2018-11-28,-6,80,11,15.0,49.0,16.0,212.0,-1.4,-0.004512053628980203
2018-11-29,2,54,8,-6.0,80.0,11.0,212.0,-1.4,0.02038446652044895
2018-11-30,-6,58,12,2.0,54.0,8.0,212.0,-1.4,-0.0008886631966483838
2018-12-03,1,84,6,-6.0,58.0,12.0,212.0,-1.4,0.009162636803257813
2018-12-04,8,73,11,1.0,84.0,6.0,212.0,-1.4,-0.0049887752556748025
2018-12-06,-40,91,20,8.0,73.0,11.0,212.0,-1.4,-0.04284457846463119
2018-12-07,-2,82,15,-40.0,91.0,20.0,212.0,-1.4,0.011324273914201896
2018-12-10,-13,57,11,-2.0,82.0,15.0,92.0,-1.4,-0.01999999999999995
2018-12-11,13,81,9,-13.0,57.0,11.0,92.0,-1.4,-0.006845637583892686
